720,1,0,0.107630
720,2,0,0.062095
720,4,0,0.041535
720,8,0,0.041239
720,16,0,0.040666
720,32,0,0.042515
1080,1,0,0.227729
1080,2,0,0.135694
1080,4,0,0.093564
1080,8,0,0.096361
1080,16,0,0.090909
1080,32,0,0.091855
2160,1,0,0.918089
2160,2,0,0.548190
2160,4,0,0.367071
2160,8,0,0.376071
2160,16,0,0.354283
2160,32,0,0.351818
720,1,0,0.104038
720,2,0,0.062022
720,4,0,0.057561
720,8,0,0.045935
720,16,0,0.040163
720,32,0,0.041382
1080,1,0,0.227930
1080,2,0,0.151214
1080,4,0,0.094158
1080,8,0,0.093853
1080,16,0,0.090304
1080,32,0,0.088184
2160,1,0,0.977283
2160,2,0,0.542171
2160,4,0,0.366058
2160,8,0,0.357629
2160,16,0,0.356887
2160,32,0,0.345420
720,1,0,0.112869
720,2,0,0.065261
720,4,0,0.047359
720,8,0,0.049721
720,16,0,0.048173
720,32,0,0.041566
1080,1,0,0.237242
1080,2,0,0.154450
1080,4,0,0.124707
1080,8,0,0.114416
1080,16,0,0.097016
1080,32,0,0.092400
2160,1,0,1.107236
2160,2,0,0.657505
2160,4,0,0.503722
2160,8,0,0.412902
2160,16,0,0.428272
2160,32,0,0.372812
720,1,0,0.108855
720,2,0,0.068746
720,4,0,0.047920
720,8,0,0.051524
720,16,0,0.043074
720,32,0,0.045324
1080,1,0,0.231937
1080,2,0,0.143861
1080,4,0,0.102918
1080,8,0,0.096089
1080,16,0,0.094769
1080,32,0,0.091711
2160,1,0,0.960962
2160,2,0,0.579505
2160,4,0,0.387539
2160,8,0,0.390917
2160,16,0,0.368969
2160,32,0,0.368998
720,1,0,0.112877
720,2,0,0.067510
720,4,0,0.057833
720,8,0,0.055286
720,16,0,0.046897
720,32,0,0.043847
1080,1,0,0.232621
1080,2,0,0.144319
1080,4,0,0.093578
1080,8,0,0.093981
1080,16,0,0.094044
1080,32,0,0.092607
2160,1,0,0.969832
2160,2,0,0.576683
2160,4,0,0.425572
2160,8,0,0.370240
2160,16,0,0.370869
2160,32,0,0.371892
720,1,0,0.115426
720,2,0,0.066026
720,4,0,0.058505
720,8,0,0.055891
720,16,0,0.043635
720,32,0,0.044729
1080,1,0,0.230823
1080,2,0,0.141589
1080,4,0,0.095584
1080,8,0,0.099327
1080,16,0,0.094633
1080,32,0,0.090676
2160,1,0,0.962044
2160,2,0,0.598661
2160,4,0,0.398544
2160,8,0,0.372548
2160,16,0,0.392423
2160,32,0,0.372617
720,1,0,0.107208
720,2,0,0.065670
720,4,0,0.055010
720,8,0,0.043660
720,16,0,0.043110
720,32,0,0.044185
1080,1,0,0.241001
1080,2,0,0.145597
1080,4,0,0.098890
1080,8,0,0.106148
1080,16,0,0.095585
1080,32,0,0.097343
2160,1,0,1.068127
2160,2,0,0.583328
2160,4,0,0.414440
2160,8,0,0.399020
2160,16,0,0.394606
2160,32,0,0.377983
720,1,0,0.090190
720,2,0,0.046493
720,4,0,0.036938
720,8,0,0.028632
720,16,0,0.030199
720,32,0,0.025446
1080,1,0,0.198034
1080,2,0,0.103621
1080,4,0,0.058502
1080,8,0,0.054802
1080,16,0,0.060959
1080,32,0,0.056324
2160,1,0,0.832527
2160,2,0,0.432968
2160,4,0,0.245401
2160,8,0,0.238094
2160,16,0,0.231069
2160,32,0,0.212519
720,1,0,0.034018
720,2,0,0.016357
720,4,0,0.014157
720,8,0,0.007704
720,16,0,0.009612
720,32,0,0.009559
1080,1,0,0.072883
1080,2,0,0.039953
1080,4,0,0.028002
1080,8,0,0.018906
1080,16,0,0.022601
1080,32,0,0.019768
2160,1,0,0.269080
2160,2,0,0.169825
2160,4,0,0.130893
2160,8,0,0.096558
2160,16,0,0.077696
2160,32,0,0.083248
720,1,0,0.109076
720,2,0,0.063031
720,4,0,0.042810
720,8,0,0.044839
720,16,0,0.042518
720,32,0,0.041414
1080,1,0,0.267580
1080,2,0,0.173205
1080,4,0,0.152117
1080,8,0,0.167277
1080,16,0,0.121456
1080,32,0,0.103323
2160,1,0,1.015250
2160,2,0,0.582678
2160,4,0,0.396156
2160,8,0,0.429303
2160,16,0,0.399736
2160,32,0,0.380952
